# perl-suite-expected-rows.tsv — the ROW baseline behind XDIFF (task #185).
# GENERATED: `tools/run-perl-suite.pl --bless-rows` rewrites the files that run
# measured.  Do not hand-edit; edit docs/perl-suite-expected.tsv (the reasons)
# and re-bless.
#
# One line per DIVERGING ROW of a registered file: <rel-path><TAB><rowkey>.
# rowkey = PERL's test description (never a test number — task #177 proved
# numbers are the unstable coordinate), with four fallbacks: "#N" for a
# genuinely unnamed test, "*extra* <desc>" for a PCL-ONLY TAP row, "*summary*"
# for the log's test#-0 summary rows, and "*no-log*" for a file that produced
# no per-test log at all (TRANSPILE).
#
# ENFORCEMENT: the multiset here must EQUAL the run's diverging rows.  An extra
# row keeps the file DIFF and names the intruder (a new bug cannot hide inside
# a blessed feature gap); a row that stopped diverging makes the file STALE.
#
# *rows-unstable* — a file whose ONLY entry is this opts OUT of the row check
# (the file-level reason covers it wholesale, as before #185).  It must be
# hand-placed and justified by a MEASUREMENT that the row set is
# nondeterministic; --bless-rows never invents it and never overwrites it.
op/signatures.t	oct does not swallow trailing comma
op/signatures.t	open does not swallow trailing comma
op/signatures.t	opendir does not swallow trailing comma
op/signatures.t	ord does not swallow trailing comma
op/signatures.t	our does not swallow trailing comma
op/signatures.t	pack does not swallow trailing comma
op/signatures.t	pipe does not swallow trailing comma
op/signatures.t	pop does not swallow trailing comma
op/signatures.t	pos does not swallow trailing comma
op/signatures.t	print does not swallow trailing comma
op/signatures.t	printf does not swallow trailing comma
op/signatures.t	prototype does not swallow trailing comma
op/signatures.t	push does not swallow trailing comma
op/signatures.t	quotemeta does not swallow trailing comma
op/signatures.t	rand does not swallow trailing comma
op/signatures.t	read does not swallow trailing comma
op/signatures.t	readdir does not swallow trailing comma
op/signatures.t	readline does not swallow trailing comma
op/signatures.t	readlink does not swallow trailing comma
op/signatures.t	readpipe does not swallow trailing comma
op/signatures.t	recv does not swallow trailing comma
op/signatures.t	redo does not swallow trailing comma
op/signatures.t	ref does not swallow trailing comma
op/signatures.t	rename does not swallow trailing comma
op/signatures.t	require does not swallow trailing comma
op/signatures.t	reset does not swallow trailing comma
op/signatures.t	return does not swallow trailing comma
op/signatures.t	reverse does not swallow trailing comma
op/signatures.t	rewinddir does not swallow trailing comma
op/signatures.t	rindex does not swallow trailing comma
op/signatures.t	rmdir does not swallow trailing comma
op/signatures.t	say does not swallow trailing comma
op/signatures.t	scalar does not swallow trailing comma
op/signatures.t	seek does not swallow trailing comma
op/signatures.t	seekdir does not swallow trailing comma
op/signatures.t	select does not swallow trailing comma
op/signatures.t	semctl does not swallow trailing comma
op/signatures.t	semget does not swallow trailing comma
op/signatures.t	semop does not swallow trailing comma
op/signatures.t	send does not swallow trailing comma
op/signatures.t	setgrent does not swallow trailing comma
op/signatures.t	sethostent does not swallow trailing comma
op/signatures.t	setnetent does not swallow trailing comma
op/signatures.t	setpgrp does not swallow trailing comma
op/signatures.t	setpriority does not swallow trailing comma
op/signatures.t	setprotoent does not swallow trailing comma
op/signatures.t	setpwent does not swallow trailing comma
op/signatures.t	setservent does not swallow trailing comma
op/signatures.t	setsockopt does not swallow trailing comma
op/signatures.t	shift does not swallow trailing comma
op/signatures.t	shmctl does not swallow trailing comma
op/signatures.t	shmget does not swallow trailing comma
op/signatures.t	shmread does not swallow trailing comma
op/signatures.t	shmwrite does not swallow trailing comma
op/signatures.t	shutdown does not swallow trailing comma
op/signatures.t	sin does not swallow trailing comma
op/signatures.t	sleep does not swallow trailing comma
op/signatures.t	socket does not swallow trailing comma
op/signatures.t	socketpair does not swallow trailing comma
op/signatures.t	sort does not swallow trailing comma
op/signatures.t	splice does not swallow trailing comma
op/signatures.t	split does not swallow trailing comma
op/signatures.t	sprintf does not swallow trailing comma
op/signatures.t	sqrt does not swallow trailing comma
op/signatures.t	srand does not swallow trailing comma
op/signatures.t	stat does not swallow trailing comma
op/signatures.t	state does not swallow trailing comma
op/signatures.t	study does not swallow trailing comma
op/signatures.t	sub does not swallow trailing comma
op/signatures.t	substr does not swallow trailing comma
op/signatures.t	symlink does not swallow trailing comma
op/signatures.t	syscall does not swallow trailing comma
op/signatures.t	sysopen does not swallow trailing comma
op/signatures.t	sysread does not swallow trailing comma
op/signatures.t	sysseek does not swallow trailing comma
op/signatures.t	system does not swallow trailing comma
op/signatures.t	syswrite does not swallow trailing comma
op/signatures.t	tell does not swallow trailing comma
op/signatures.t	telldir does not swallow trailing comma
op/signatures.t	tie does not swallow trailing comma
op/signatures.t	tied does not swallow trailing comma
op/signatures.t	time does not swallow trailing comma
op/signatures.t	times does not swallow trailing comma
op/signatures.t	truncate does not swallow trailing comma
op/signatures.t	try does not swallow trailing comma
op/signatures.t	uc does not swallow trailing comma
op/signatures.t	ucfirst does not swallow trailing comma
op/signatures.t	umask does not swallow trailing comma
op/signatures.t	undef does not swallow trailing comma
op/signatures.t	unlink does not swallow trailing comma
op/signatures.t	unpack does not swallow trailing comma
op/signatures.t	unshift does not swallow trailing comma
op/signatures.t	untie does not swallow trailing comma
op/signatures.t	use does not swallow trailing comma
op/signatures.t	utime does not swallow trailing comma
op/signatures.t	values does not swallow trailing comma
op/signatures.t	vec does not swallow trailing comma
op/signatures.t	wait does not swallow trailing comma
op/signatures.t	waitpid does not swallow trailing comma
op/signatures.t	wantarray does not swallow trailing comma
op/signatures.t	warn does not swallow trailing comma
op/signatures.t	when does not swallow trailing comma
op/signatures.t	write does not swallow trailing comma
op/signatures.t	x does not swallow trailing comma
op/sigsystem.t	*summary*
op/smartmatch.t	*no-log*
op/state.t	*no-log*
op/switch.t	*no-log*
op/tie_fetch_count.t	*no-log*
op/ver.t	ASCII sprintf("%*vb", "\#\#", v1.22.333.4444)
op/ver.t	ASCII sprintf("%vX", v1.22.333.4444)
op/ver.t	ASCII sprintf("%vd", v1.22.333.4444 w/use bytes
op/ver.t	Warnings are enabled by default post 5.35
op/ver.t	at t/op/ver.t line 20
op/ver.t	at t/op/ver.t line 59
op/ver.t	v-strings even work in Mordor
re/opt.t	*summary*
re/pat_re_eval.t	(*{ ... }) ctl_n 1
re/pat_re_eval.t	(*{ ... }) ctl_n 2
re/pat_re_eval.t	(*{ ... }) ctl_n 3
re/pat_re_eval.t	(*{ ... }) ctl_n 4
re/pat_re_eval.t	(*{ ... }) ctl_n 5
re/pat_re_eval.t	(*{ ... }) match 1
re/pat_re_eval.t	(*{ ... }) match 2
re/pat_re_eval.t	(*{ ... }) match 3
re/pat_re_eval.t	(*{ ... }) match 4
re/pat_re_eval.t	(*{ ... }) match 5
re/pat_re_eval.t	(*{ ... }) plus 1
re/pat_re_eval.t	(*{ ... }) plus 2
re/pat_re_eval.t	(*{ ... }) plus 3
re/pat_re_eval.t	(*{ ... }) plus 4
re/pat_re_eval.t	(*{ ... }) plus 5
re/pat_re_eval.t	(?(*{ ... })yes|no) works as expected
re/pat_re_eval.t	(?(*{ ... })yes|no) works as expected
re/pat_re_eval.t	(?(?{})|) in scalar context
re/pat_re_eval.t	(??{ ref })
re/pat_re_eval.t	(??{$tied_former_overload}) sees the right $1 in FETCH
re/pat_re_eval.t	(??{$x}) does not leak cached qr to (??{\$x}) (match)
re/pat_re_eval.t	(??{$x}) does not leak cached qr to (??{\$x}) (no match)
re/pat_re_eval.t	(??{}) in scalar context
re/pat_re_eval.t	(?{}) BEGIN and $1
re/pat_re_eval.t	(?{}) BEGIN and $1 mark 2
re/pat_re_eval.t	(?{}) in scalar context: $^R
re/pat_re_eval.t	*summary*
re/pat_re_eval.t	?pat? with (??{a,a,a})
re/pat_re_eval.t	?pat? with (??{a,b,c})
re/pat_re_eval.t	?pat? with a,a,a
re/pat_re_eval.t	?pat? with a,b,c
re/pat_re_eval.t	ACCEPT/CURLYX/EVAL - pattern should match
re/pat_re_eval.t	Bug 121070 - use of (?&Char) should not clobber $^R
re/pat_re_eval.t	Bug 56194
re/pat_re_eval.t	Bug 56194
re/pat_re_eval.t	Bug 56194
re/pat_re_eval.t	Bug 56194
re/pat_re_eval.t	Bug 56194 ($^R tweaked by 121070)
re/pat_re_eval.t	Call code from qr //
re/pat_re_eval.t	Call code from qr //
re/pat_re_eval.t	Call code from qr //
re/pat_re_eval.t	Call code from qr //
re/pat_re_eval.t	Call code from qr //
re/pat_re_eval.t	Call code from qr //
re/pat_re_eval.t	Call code from qr //
re/pat_re_eval.t	Call code from qr //
re/pat_re_eval.t	Call code from qr //
re/pat_re_eval.t	Call code from qr // norun 1
re/pat_re_eval.t	Call code from qr // norun 2
re/pat_re_eval.t	GH \#19390
re/pat_re_eval.t	GH \#19680
re/pat_re_eval.t	Interpolated qr // preserves UTF-8
re/pat_re_eval.t	Make sure that ACCEPT works in CURLYX by using EVAL
re/pat_re_eval.t	Postponed UTF-8 string in UTF-8 re matches UTF-8
re/pat_re_eval.t	Postponed UTF-8 string in non-UTF-8 re matches UTF-8
re/pat_re_eval.t	Postponed interpolation of qr // preserves UTF-8
re/pat_re_eval.t	Postponed non-UTF-8 string in UTF-8 re matches non-UTF8
re/pat_re_eval.t	Postponed non-UTF-8 string in non-UTF-8 re matches non-UTF8
re/pat_re_eval.t	RT \#126697
re/pat_re_eval.t	RT \#130650
re/pat_re_eval.t	RT \#132772 -  compile time qr// compound
re/pat_re_eval.t	RT \#132772 -  run time qr//
re/pat_re_eval.t	RT \#132772 - compile time
re/pat_re_eval.t	RT \#132772 - compile time qr//
re/pat_re_eval.t	RT \#132772 - run time
re/pat_re_eval.t	RT \#133687 yes
re/pat_re_eval.t	RT \#133687 yes|no
re/pat_re_eval.t	Reblessed qr // stringifies
re/pat_re_eval.t	UTF8 sytax error
re/pat_re_eval.t	[a-d] literal qr + r5
re/pat_re_eval.t	[a-d] literal qr + r5 + lit, outside
re/pat_re_eval.t	[a-d] literal qr + r5, outside
re/pat_re_eval.t	[a-d] literal qr + r6
re/pat_re_eval.t	[a-d] literal qr + r6 +lit, outside
re/pat_re_eval.t	[a-d] literal qr + r6, outside
re/pat_re_eval.t	[a-e] literal qr + r5
re/pat_re_eval.t	[a-e] literal qr + r5 + lit, outside
re/pat_re_eval.t	[a-e] literal qr + r5, outside
re/pat_re_eval.t	[a-e] literal qr + r6
re/pat_re_eval.t	[a-e] literal qr + r6 +lit, outside
re/pat_re_eval.t	[a-e] literal qr + r6, outside
re/pat_re_eval.t	[a-f] literal qr + r5
re/pat_re_eval.t	[a-f] literal qr + r5 + lit, outside
re/pat_re_eval.t	[a-f] literal qr + r5, outside
re/pat_re_eval.t	[a-f] literal qr + r6
re/pat_re_eval.t	[a-f] literal qr + r6 +lit, outside
re/pat_re_eval.t	[a-f] literal qr + r6, outside
re/pat_re_eval.t	[a] literal code
re/pat_re_eval.t	[a] literal code UTF8
re/pat_re_eval.t	[a] literal qr embedded text
re/pat_re_eval.t	[a] literal qr embedded text + lit code
re/pat_re_eval.t	[a] literal qr embedded text + run code
re/pat_re_eval.t	[a] literal qr embedded text + run code
re/pat_re_eval.t	[a] literal qr naked
re/pat_re_eval.t	[a] literal qr once embedded text
re/pat_re_eval.t	[a] literal qr once embedded text + lit code
re/pat_re_eval.t	[a] literal qr once embedded text + run code
re/pat_re_eval.t	[a] literal qr once embedded text + run code norun
re/pat_re_eval.t	[a] literal qr once naked
re/pat_re_eval.t	[a] literal+runtime AA
re/pat_re_eval.t	[a] literal+runtime AA norun
re/pat_re_eval.t	[a] literal+runtime AU
re/pat_re_eval.t	[a] literal+runtime AU norun
re/pat_re_eval.t	[a] literal+runtime UA
re/pat_re_eval.t	[a] literal+runtime UA norun
re/pat_re_eval.t	[a] literal+runtime UU
re/pat_re_eval.t	[a] literal+runtime UU norun
re/pat_re_eval.t	[a] unvarying runtime code AA
re/pat_re_eval.t	[a] unvarying runtime code AA norun
re/pat_re_eval.t	[a] unvarying runtime code AU
re/pat_re_eval.t	[a] unvarying runtime code AU norun
re/pat_re_eval.t	[a] unvarying runtime code UA
re/pat_re_eval.t	[a] unvarying runtime code UA norun
re/pat_re_eval.t	[a] unvarying runtime code UU
re/pat_re_eval.t	[a] unvarying runtime code UU norun
re/pat_re_eval.t	[b-d] literal qr + r5
re/pat_re_eval.t	[b-d] literal qr + r5 + lit, outside
re/pat_re_eval.t	[b-d] literal qr + r5, outside
re/pat_re_eval.t	[b-d] literal qr + r6
re/pat_re_eval.t	[b-d] literal qr + r6 +lit, outside
re/pat_re_eval.t	[b-d] literal qr + r6, outside
re/pat_re_eval.t	[b-e] literal qr + r5
re/pat_re_eval.t	[b-e] literal qr + r5 + lit, outside
re/pat_re_eval.t	[b-e] literal qr + r5, outside
re/pat_re_eval.t	[b-e] literal qr + r6
re/pat_re_eval.t	[b-e] literal qr + r6 +lit, outside
re/pat_re_eval.t	[b-e] literal qr + r6, outside
re/pat_re_eval.t	[b-f] literal qr + r5
re/pat_re_eval.t	[b-f] literal qr + r5 + lit, outside
re/pat_re_eval.t	[b-f] literal qr + r5, outside
re/pat_re_eval.t	[b-f] literal qr + r6
re/pat_re_eval.t	[b-f] literal qr + r6 +lit, outside
re/pat_re_eval.t	[b-f] literal qr + r6, outside
re/pat_re_eval.t	[b] literal code
re/pat_re_eval.t	[b] literal code UTF8
re/pat_re_eval.t	[b] literal qr embedded text
re/pat_re_eval.t	[b] literal qr embedded text + lit code
re/pat_re_eval.t	[b] literal qr embedded text + run code
re/pat_re_eval.t	[b] literal qr embedded text + run code
re/pat_re_eval.t	[b] literal qr naked
re/pat_re_eval.t	[b] literal qr once embedded text
re/pat_re_eval.t	[b] literal qr once embedded text + lit code
re/pat_re_eval.t	[b] literal qr once embedded text + run code
re/pat_re_eval.t	[b] literal qr once embedded text + run code norun
re/pat_re_eval.t	[b] literal qr once naked
re/pat_re_eval.t	[b] literal+runtime AA
re/pat_re_eval.t	[b] literal+runtime AA norun
re/pat_re_eval.t	[b] literal+runtime AU
re/pat_re_eval.t	[b] literal+runtime AU norun
re/pat_re_eval.t	[b] literal+runtime UA
re/pat_re_eval.t	[b] literal+runtime UA norun
re/pat_re_eval.t	[b] literal+runtime UU
re/pat_re_eval.t	[b] literal+runtime UU norun
re/pat_re_eval.t	[b] unvarying runtime code AA
re/pat_re_eval.t	[b] unvarying runtime code AA norun
re/pat_re_eval.t	[b] unvarying runtime code AU
re/pat_re_eval.t	[b] unvarying runtime code AU norun
re/pat_re_eval.t	[b] unvarying runtime code UA
re/pat_re_eval.t	[b] unvarying runtime code UA norun
re/pat_re_eval.t	[b] unvarying runtime code UU
re/pat_re_eval.t	[b] unvarying runtime code UU norun
re/pat_re_eval.t	[c-d] literal qr + r5
re/pat_re_eval.t	[c-d] literal qr + r5 + lit, outside
re/pat_re_eval.t	[c-d] literal qr + r5, outside
re/pat_re_eval.t	[c-d] literal qr + r6
re/pat_re_eval.t	[c-d] literal qr + r6 +lit, outside
re/pat_re_eval.t	[c-d] literal qr + r6, outside
re/pat_re_eval.t	[c-e] literal qr + r5
re/pat_re_eval.t	[c-e] literal qr + r5 + lit, outside
re/pat_re_eval.t	[c-e] literal qr + r5, outside
re/pat_re_eval.t	[c-e] literal qr + r6
re/pat_re_eval.t	[c-e] literal qr + r6 +lit, outside
re/pat_re_eval.t	[c-e] literal qr + r6, outside
re/pat_re_eval.t	[c-f] literal qr + r5
re/pat_re_eval.t	[c-f] literal qr + r5 + lit, outside
re/pat_re_eval.t	[c-f] literal qr + r5, outside
re/pat_re_eval.t	[c-f] literal qr + r6
re/pat_re_eval.t	[c-f] literal qr + r6 +lit, outside
re/pat_re_eval.t	[c-f] literal qr + r6, outside
re/pat_re_eval.t	[c] literal code
re/pat_re_eval.t	[c] literal code UTF8
re/pat_re_eval.t	[c] literal qr embedded text
re/pat_re_eval.t	[c] literal qr embedded text + lit code
re/pat_re_eval.t	[c] literal qr embedded text + run code
re/pat_re_eval.t	[c] literal qr embedded text + run code
re/pat_re_eval.t	[c] literal qr naked
re/pat_re_eval.t	[c] literal qr once embedded text
re/pat_re_eval.t	[c] literal qr once embedded text + lit code
re/pat_re_eval.t	[c] literal qr once embedded text + run code
re/pat_re_eval.t	[c] literal qr once embedded text + run code norun
re/pat_re_eval.t	[c] literal qr once naked
re/pat_re_eval.t	[c] literal+runtime AA
re/pat_re_eval.t	[c] literal+runtime AA norun
re/pat_re_eval.t	[c] literal+runtime AU
re/pat_re_eval.t	[c] literal+runtime AU norun
re/pat_re_eval.t	[c] literal+runtime UA
re/pat_re_eval.t	[c] literal+runtime UA norun
re/pat_re_eval.t	[c] literal+runtime UU
re/pat_re_eval.t	[c] literal+runtime UU norun
re/pat_re_eval.t	[c] unvarying runtime code AA
re/pat_re_eval.t	[c] unvarying runtime code AA norun
re/pat_re_eval.t	[c] unvarying runtime code AU
re/pat_re_eval.t	[c] unvarying runtime code AU norun
re/pat_re_eval.t	[c] unvarying runtime code UA
re/pat_re_eval.t	[c] unvarying runtime code UA norun
re/pat_re_eval.t	[c] unvarying runtime code UU
re/pat_re_eval.t	[c] unvarying runtime code UU norun
re/pat_re_eval.t	\#\# in qr // doesn't corrupt memory; Bug 17776
re/pat_re_eval.t	\Q(?{1})\E
re/pat_re_eval.t	^\L(??{"$B\Ea"})$
re/pat_re_eval.t	^\L(??{"$B\Ea"})$ norun
re/pat_re_eval.t	^\U(??{"$a\Ea"})$
re/pat_re_eval.t	^\U(??{"$a\Ea"})$ norun
re/pat_re_eval.t	after scope exit
re/pat_re_eval.t	bare interpolated array match
re/pat_re_eval.t	bare interpolated global array match
re/pat_re_eval.t	bare interpolated ref array match
re/pat_re_eval.t	bare interpolated tied array match
re/pat_re_eval.t	cascaded qr
re/pat_re_eval.t	cascaded qr loop
re/pat_re_eval.t	cascaded qr loop
re/pat_re_eval.t	cascaded qr mix 1
re/pat_re_eval.t	cascaded qr mix 2
re/pat_re_eval.t	cascaded qr mix 3
re/pat_re_eval.t	cascaded qr mix 4
re/pat_re_eval.t	ctl_n 1
re/pat_re_eval.t	ctl_n 10
re/pat_re_eval.t	ctl_n 10; Bug 56194
re/pat_re_eval.t	ctl_n 11
re/pat_re_eval.t	ctl_n 11; Bug 56194
re/pat_re_eval.t	ctl_n 12
re/pat_re_eval.t	ctl_n 12; Bug 56194
re/pat_re_eval.t	ctl_n 13
re/pat_re_eval.t	ctl_n 13; Bug 56194
re/pat_re_eval.t	ctl_n 1; Bug 56194
re/pat_re_eval.t	ctl_n 2
re/pat_re_eval.t	ctl_n 2; Bug 56194
re/pat_re_eval.t	ctl_n 3
re/pat_re_eval.t	ctl_n 3; Bug 56194
re/pat_re_eval.t	ctl_n 4
re/pat_re_eval.t	ctl_n 4; Bug 56194
re/pat_re_eval.t	ctl_n 5
re/pat_re_eval.t	ctl_n 5; Bug 56194
re/pat_re_eval.t	ctl_n 6
re/pat_re_eval.t	ctl_n 6; Bug 56194
re/pat_re_eval.t	ctl_n 7
re/pat_re_eval.t	ctl_n 7; Bug 56194
re/pat_re_eval.t	ctl_n 8
re/pat_re_eval.t	ctl_n 8; Bug 56194
re/pat_re_eval.t	ctl_n 9
re/pat_re_eval.t	ctl_n 9; Bug 56194
re/pat_re_eval.t	empty array match
re/pat_re_eval.t	empty array match with \Q
re/pat_re_eval.t	empty array match with \Q
re/pat_re_eval.t	empty array pattern
re/pat_re_eval.t	empty array pattern with \Q
re/pat_re_eval.t	empty global array match
re/pat_re_eval.t	empty global array pattern
re/pat_re_eval.t	empty global array pattern with \Q
re/pat_re_eval.t	empty tied array match
re/pat_re_eval.t	empty tied array match with \Q
re/pat_re_eval.t	empty tied pattern
re/pat_re_eval.t	empty tied pattern with \Q
re/pat_re_eval.t	forward qr compiletime
re/pat_re_eval.t	forward qr runtime
re/pat_re_eval.t	hairy backslashes code         blank  [<0x9>'A\x429'] =~ /^(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})'/
re/pat_re_eval.t	hairy backslashes code         blank  [<0x9>'A\x429'] =~ /^(??{my $z='{';qr"\t\'\x41\\x42". $nine})'/
re/pat_re_eval.t	hairy backslashes code         blank  [<0x9>'A\x429\'] =~ /^(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})\\\'/
re/pat_re_eval.t	hairy backslashes code         blank  [<0x9>'A\x429\'] =~ /^(??{my $z='{';qr"\t\'\x41\\x42". $nine})\\\'/
re/pat_re_eval.t	hairy backslashes code         blank  [<0x9>'A\x429\\'] =~ /^(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})\\\\'/
re/pat_re_eval.t	hairy backslashes code         blank  [<0x9>'A\x429\\'] =~ /^(??{my $z='{';qr"\t\'\x41\\x42". $nine})\\\\'/
re/pat_re_eval.t	hairy backslashes code         blank  [<0x9>'A\x429\\\'] =~ /^(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})\\\\\\'/
re/pat_re_eval.t	hairy backslashes code         blank  [<0x9>'A\x429\\\'] =~ /^(??{my $z='{';qr"\t\'\x41\\x42". $nine})\\\\\\'/
re/pat_re_eval.t	hairy backslashes code         blank  [<0x9>'A\x429\\\\'] =~ /^(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})\\\\\\\\'/
re/pat_re_eval.t	hairy backslashes code         blank  [<0x9>'A\x429\\\\'] =~ /^(??{my $z='{';qr"\t\'\x41\\x42". $nine})\\\\\\\\'/
re/pat_re_eval.t	hairy backslashes code         blank  [<0x9>'A\x429\] =~ /^(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})\\/
re/pat_re_eval.t	hairy backslashes code         blank  [<0x9>'A\x429\] =~ /^(??{my $z='{';qr"\t\'\x41\\x42". $nine})\\/
re/pat_re_eval.t	hairy backslashes code         double [<0x100><0x9>'A\x429'] =~ /^<0x100>(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})'/
re/pat_re_eval.t	hairy backslashes code         double [<0x100><0x9>'A\x429'] =~ /^<0x100>(??{my $z='{';qr"\t\'\x41\\x42". $nine})'/
re/pat_re_eval.t	hairy backslashes code         double [<0x100><0x9>'A\x429\'] =~ /^<0x100>(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})\\\'/
re/pat_re_eval.t	hairy backslashes code         double [<0x100><0x9>'A\x429\'] =~ /^<0x100>(??{my $z='{';qr"\t\'\x41\\x42". $nine})\\\'/
re/pat_re_eval.t	hairy backslashes code         double [<0x100><0x9>'A\x429\\'] =~ /^<0x100>(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})\\\\'/
re/pat_re_eval.t	hairy backslashes code         double [<0x100><0x9>'A\x429\\'] =~ /^<0x100>(??{my $z='{';qr"\t\'\x41\\x42". $nine})\\\\'/
re/pat_re_eval.t	hairy backslashes code         double [<0x100><0x9>'A\x429\\\'] =~ /^<0x100>(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})\\\\\\'/
re/pat_re_eval.t	hairy backslashes code         double [<0x100><0x9>'A\x429\\\'] =~ /^<0x100>(??{my $z='{';qr"\t\'\x41\\x42". $nine})\\\\\\'/
re/pat_re_eval.t	hairy backslashes code         double [<0x100><0x9>'A\x429\\\\'] =~ /^<0x100>(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})\\\\\\\\'/
re/pat_re_eval.t	hairy backslashes code         double [<0x100><0x9>'A\x429\\\\'] =~ /^<0x100>(??{my $z='{';qr"\t\'\x41\\x42". $nine})\\\\\\\\'/
re/pat_re_eval.t	hairy backslashes code         double [<0x100><0x9>'A\x429\] =~ /^<0x100>(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})\\/
re/pat_re_eval.t	hairy backslashes code         double [<0x100><0x9>'A\x429\] =~ /^<0x100>(??{my $z='{';qr"\t\'\x41\\x42". $nine})\\/
re/pat_re_eval.t	hairy backslashes code         single [<0x100><0x9>'A\x429'] =~ /^\x{100}(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})'/
re/pat_re_eval.t	hairy backslashes code         single [<0x100><0x9>'A\x429'] =~ /^\x{100}(??{my $z='{';qr"\t\'\x41\\x42". $nine})'/
re/pat_re_eval.t	hairy backslashes code         single [<0x100><0x9>'A\x429\'] =~ /^\x{100}(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})\\\'/
re/pat_re_eval.t	hairy backslashes code         single [<0x100><0x9>'A\x429\'] =~ /^\x{100}(??{my $z='{';qr"\t\'\x41\\x42". $nine})\\\'/
re/pat_re_eval.t	hairy backslashes code         single [<0x100><0x9>'A\x429\\'] =~ /^\x{100}(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})\\\\'/
re/pat_re_eval.t	hairy backslashes code         single [<0x100><0x9>'A\x429\\'] =~ /^\x{100}(??{my $z='{';qr"\t\'\x41\\x42". $nine})\\\\'/
re/pat_re_eval.t	hairy backslashes code         single [<0x100><0x9>'A\x429\\\'] =~ /^\x{100}(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})\\\\\\'/
re/pat_re_eval.t	hairy backslashes code         single [<0x100><0x9>'A\x429\\\'] =~ /^\x{100}(??{my $z='{';qr"\t\'\x41\\x42". $nine})\\\\\\'/
re/pat_re_eval.t	hairy backslashes code         single [<0x100><0x9>'A\x429\\\\'] =~ /^\x{100}(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})\\\\\\\\'/
re/pat_re_eval.t	hairy backslashes code         single [<0x100><0x9>'A\x429\\\\'] =~ /^\x{100}(??{my $z='{';qr"\t\'\x41\\x42". $nine})\\\\\\\\'/
re/pat_re_eval.t	hairy backslashes code         single [<0x100><0x9>'A\x429\] =~ /^\x{100}(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})\\/
re/pat_re_eval.t	hairy backslashes code         single [<0x100><0x9>'A\x429\] =~ /^\x{100}(??{my $z='{';qr"\t\'\x41\\x42". $nine})\\/
re/pat_re_eval.t	hairy backslashes code   norun blank  [<0x9>'A\x429'] =~ /^(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})'/
re/pat_re_eval.t	hairy backslashes code   norun blank  [<0x9>'A\x429'] =~ /^(??{my $z='{';qr"\t\'\x41\\x42". $nine})'/
re/pat_re_eval.t	hairy backslashes code   norun blank  [<0x9>'A\x429\'] =~ /^(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})\\\'/
re/pat_re_eval.t	hairy backslashes code   norun blank  [<0x9>'A\x429\'] =~ /^(??{my $z='{';qr"\t\'\x41\\x42". $nine})\\\'/
re/pat_re_eval.t	hairy backslashes code   norun blank  [<0x9>'A\x429\\'] =~ /^(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})\\\\'/
re/pat_re_eval.t	hairy backslashes code   norun blank  [<0x9>'A\x429\\'] =~ /^(??{my $z='{';qr"\t\'\x41\\x42". $nine})\\\\'/
re/pat_re_eval.t	hairy backslashes code   norun blank  [<0x9>'A\x429\\\'] =~ /^(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})\\\\\\'/
re/pat_re_eval.t	hairy backslashes code   norun blank  [<0x9>'A\x429\\\'] =~ /^(??{my $z='{';qr"\t\'\x41\\x42". $nine})\\\\\\'/
re/pat_re_eval.t	hairy backslashes code   norun blank  [<0x9>'A\x429\\\\'] =~ /^(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})\\\\\\\\'/
re/pat_re_eval.t	hairy backslashes code   norun blank  [<0x9>'A\x429\\\\'] =~ /^(??{my $z='{';qr"\t\'\x41\\x42". $nine})\\\\\\\\'/
re/pat_re_eval.t	hairy backslashes code   norun blank  [<0x9>'A\x429\] =~ /^(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})\\/
re/pat_re_eval.t	hairy backslashes code   norun blank  [<0x9>'A\x429\] =~ /^(??{my $z='{';qr"\t\'\x41\\x42". $nine})\\/
re/pat_re_eval.t	hairy backslashes code   norun double [<0x100><0x9>'A\x429'] =~ /^<0x100>(??{my $z='{';"\\t\'\\x41\\\\x42". $nine})'/
